,token,frequency
9113,awaiting,1
9114,producing,1
9115,#commonweath,1
9116,kebabs,1
9117,nappy,1
9118,constipated,1
9119,lawlessness,1
9120,electrify,1
9121,designer,1
9122,accessed,1
9123,publicity,1
9124,whi,1
9125,skank🤡😱🐍🙈🙉🙊👁,1
9126,#tuesdaythoughtsobama,1
9127,aliensto,1
9128,defraud,1
9129,dream#nodacadeal,1
9130,forhis,1
9131,rnc,1
9132,new#obamapainting,1
9133,obamais,1
9134,chairclint,1
9135,reformâ,1
9136,needed‘¦,1
9137,🤦🏻‍♀,1
9138,#jeremykyle,1
9139,doyoung,1
9140,'mass',1
9141,'europe,1
9142,blood',1
9143,#memories,1
9144,#lives,1
9145,#newyork,1
9146,#theworld,1
9147,#familyreunification,1
9148,'lawless,1
9149,area',1
9150,conducts,1
9151,marianna's*,1
9152,neededhowever,1
9153,tendency,1
9154,‼🗣,1
9155,hindus,1
9156,taj,1
9157,mahal,1
9158,today🙌🏻,1
9159,memoir,1
9160,divded,1
9161,streetfights,1
9162,artistsgoshget,1
9163,“many,1
9164,reunite”,1
9165,[judge],1
9166,‘wavy,1
9167,bassline,1
9168,(halloween,1
9169,special)’,1
9170,rulesofc,1
9171,jyp,1
9172,yg,1
9173,drron,1
9174,#makelibertywin,1
9175,#yalcon2018,1
9176,#presidentpaul,1
9177,#endthefed,1
9178,#liberty,1
9179,reston,1
9180,dem/obama/hillary,1
9181,moron#fuckeu,1
9182,abide,1
9183,nutted,1
9184,tfsa,1
9185,policysome,1
9186,2017ðÿ‘‰should,1
9187,100000+to,1
9188,europeall,1
9189,sharing”,1
9190,migration#visegrad,1
9191,(hkickl,1
9192,interior),1
9193,comunisticsocialistgreen,1
9194,disturb,1
9195,#aliens#presidenttrump,1
9196,#catchandrelease,1
9197,😍😘,1
9198,mustache,1
9199,⁦@beckybohrerap⁩,1
9200,⁦@mthiessen⁩,1
9201,bho,1
9202,holder,1
9203,negligence#buildthewall#deportthemall,1
9204,#noworkforewi,1
9205,salt,1
9206,interc,1
9207,glitter,1
9208,pasture,1
9209,evacuated,1
9210,subside,1
9211,maestas,1
9212,beacon,1
9213,staggering,1
9214,elbowed,1
9215,chinned,1
9216,ont,1
9217,#bringbackourborders#oakland,1
9218,#libbyschaaf,1
9219,preferably,1
9220,tortures,1
9221,buzz,1
9222,#forestfires,1
9223,tragic,1
9224,thumbs,1
9225,(hasn't,1
9226,cali,1
9227,land),1
9228,#taxcutreformbill,1
9229,#eliminateregulations,1
9230,#constitutionalistsonscotus,1
9231,#americafirsttradepolicy,1
9232,#endgovermentwaste,1
9233,#reformtheva,1
9234,#destroyisis,1
9235,promices,1
9236,finale,1
9237,int’l,1
9238,2ndgen,1
9239,undergrads,1
9240,feldblum,1
9241,presidents’,1
9242,⁦@aracelihlaroche⁩,1
9243,⁦@megitasmith⁩,1
9244,⁦@nmvalenzuela⁩,1
9245,pitcher,1
9246,baseball,1
9247,starlets,1
9248,iso,1
9249,*new,1
9250,used*,1
9251,items,1
9252,selfsufficiency,1
9253,boots,1
9254,boxes/bags,1
9255,apt,1
9256,microwaves,1
9257,containers,1
9258,laptopsand,1
9259,drumrolla,1
9260,wasted,1
9261,backthe,1
9262,menace,1
9263,populationmust,1
9264,population&amp;illegal,1
9265,worganized,1
9266,crime/returning,1
9267,engineers/cultural,1
9268,marxists#v4,1
9269,hilla,1
9270,kim’s,1
9271,convenience,1
9272,immigrant/first,1
9273,culture’s,1
9274,“stick,1
9275,own”,1
9276,#land,1
9277,planting,1
9278,#trees,1
9279,salttolerant,1
9280,crops,1
9281,reflooding,1
9282,drained,1
9283,#wetlandsðÿœ²ðÿœ³ðÿœ´ðÿž‹ðÿœ„#soil,1
9284,#landrestoration,1
9285,#landlivespeace,1
9286,#livelihoods,1
9287,femalesss,1
9288,bitchslut,1
9289,feministshit,1
9290,wond,1
9291,5yearold,1
9292,baffles,1
9293,baylor's,1
9294,police),1
9295,auditions,1
9296,#3,1
9297,amounts,1
9298,gameplan,1
9299,focussing,1
9300,votebank,1
9301,encroachmentsfilth,1
9302,clever,1
9303,shifting,1
9304,grandmother’s,1
9305,handbuilt,1
9306,#prouddeplorable,1
9307,nowplease,1
9308,#makedclisten,1
9309,#ireland,1
9310,#syrian,1
9311,#refugees@simoncoveney,1
9312,'it’s,1
9313,could',1
9314,exhauste,1
9315,awol,1
9316,liddo,1
9317,😭🤦🏽‍♀,1
9318,lend,1
9319,wsebastian,1
9320,visafree,1
9321,disastererdogan,1
9322,flooded,1
9323,waggressive,1
9324,destabilize,1
9325,extremists#visegrad,1
9326,dick's,1
9327,'complicit',1
9328,spiralling,1
9329,7/11,1
9330,#hispanic,1
9331,#h1bvisa,1
9332,foreigns,1
9333,strained,1
9334,quo,1
9335,assistance#nodaca#norefuge,1
9336,207,1
9337,murders@gopleader,1
9338,#noamnesty#deportthemall#buildthewallamnesty,1
9339,rode,1
9340,muscular,1
9341,olympian,1
9342,'dangerous,1
9343,acceleration',1
9344,embedding,1
9345,units,1
9346,modernday,1
9347,‘˜savage,1
9348,indians’,1
9349,qualifying,1
9350,wc),1
9351,africans/whites,1
9352,guinea,1
9353,ancila's,1
9354,burundi's,1
9355,ushelp,1
9356,ancila,1
9357,ombudsman,1
9358,asylees,1
9359,discourages,1
9360,munah,1
9361,bargaining,1
9362,malafide,1
9363,o'reilly's,1
9364,unleashed,1
9365,psychos,1
9366,russiancuntbitch,1
9367,fiend,1
9368,‘˜did,1
9369,women’,1
9370,brazilvenezuela,1
9371,reopens,1
9372,men/women,1
9373,prevailing,1
9375,shoved,1
9376,27,1
9377,polanski,1
9378,drugged,1
9379,whoppi,1
9380,primetime,1
9381,1991,1
9382,bangladeshisbangladeshi,1
9383,bff,1
9384,shakes,1
9385,pumping,1
9386,ewk,1
9387,slutshame,1
9388,fuck”,1
9389,anhyone,1
9390,mange,1
9391,sue’s,1
9392,hystericalso,1
9393,ejeculated,1
9394,evrybodys,1
9395,schlong,1
9396,supt,1
9397,commenting,1
9398,shook,1
9399,justingang,1
9400,congestion,1
9401,nationit's,1
9402,'di,1
9403,“wtf,1
9404,jail”,1
9405,nooo,1
9406,accus,1
9407,peace',1
9408,protesting/marching,1
9409,#economic,1
9410,plaguing,1
9411,alota,1
9412,streamers,1
9413,darmian,1
9414,footed,1
9415,force's,1
9416,sirwe,1
9417,culture#buildthatwall,1
9418,degrees,1
9419,time🍂i,1
9420,booties,1
9421,idc🙂,1
9422,educator,1
9423,#informedimmigrant,1
9424,'spiritual,1
9425,yogi,1
9426,objecti,1
9427,(500000,1
9428,italia),1
9429,collaps,1
9430,dicchead,1
9431,awareness&fight,1
9432,problematically,1
9433,centre/states,1
9434,hound,1
9435,#bookerfordogcatcher2020,1
9436,#mga,1
9437,shitheads,1
9438,showered,1
9439,flushing,1
9440,heatwave,1
9441,reneweconomy,1
9442,patriate,1
9443,sanjiv,1
9444,javid,1
9445,familyincluding,1
9446,headscarfperson,1
9447,enda,1
9448,wound,1
9449,#diversityisourstrength,1
9450,ful,1
9451,helmets,1
9452,#thebigdump,1
9453,#donthecon,1
9454,🖕🖕🖕🖕💩💩,1
9455,advertise,1
9456,‘˜developing,1
9457,spins,1
9458,#iwantthewall,1
9459,ahshshsjs,1
9460,ahsjsjd,1
9461,mam,1
9462,rich/poor,1
9463,home/detained,1
9464,#pac12afterdark,1
9465,#mtn8final,1
9466,#bmfconference2017,1
9467,johann,1
9468,graan,1
9469,chile,1
9470,slaughtered,1
9471,#chisagocounty,1
9472,#exploreminn,1
9473,rockelle,1
9474,garza,1
9475,fleece,1
9476,gimmie,1
9477,#fridayfeeiings,1
9478,aeso,1
9479,recession,1
9480,sustainability,1
9481,conclusion,1
9482,fellas,1
9483,girls/women,1
9484,hoe💯,1
9485,mighty,1
9486,spartan,1
9487,warrior,1
9488,fadec,1
9489,lse,1
9490,#hnr,1
9491,#wakeupamerica>,1
9492,#keepcriminalsout,1
9493,#standwithtrump,1
9494,#nohealthcare,1
9495,#nohousing,1
9496,#nofinancialsupport,1
9497,shoota,1
9498,#stop_islamization,1
9499,##complicedisalvini,1
9500,hanged,1
9501,5am,1
9502,830,1
9503,#clueless,1
9504,serbian,1
9505,resolving,1
9506,budding,1
9507,actresses,1
9508,butters,1
9509,😂”do,1
9510,saying”,1
9511,absurdity,1
9512,nectar,1
9513,roachingfugees,1
9514,gormint,1
9515,undertaking,1
9516,2h,1
9517,10mins,1
9518,luxurious,1
9519,anathema,1
9520,migrationcontrol,1
9521,injures,1
9522,taxes),1
9523,decreases,1
9524,0062,1
9525,0045,1
9526,blogger,1
9527,skynews,1
9528,weinstein's,1
9529,'l,1
9530,teachings,1
9531,millennia,1
9532,successive,1
9533,keith,1
9534,girlie,1
9535,rants,1
9536,😵lol,1
9537,#nationalsecurity,1
9538,#crime,1
9539,home's,1
9540,'they're,1
9541,comfy',1
9542,angelas,1
9543,movethey,1
9544,4/,1
9545,unfailing,1
9546,'paranoid',1
9547,'crazy',1
9548,agriculture,1
9549,toodo,1
9550,sheme,1
9551,himseldthis,1
9552,attire,1
9553,choumert,1
9554,🤣😅😂,1
9555,'daughter,1
9556,issue',1
9557,foldjhugis,1
9558,ballistic,1
9559,missile,1
9560,literal,1
9561,man),1
9562,'moral,1
9563,responsibility',1
9564,jurisdictions,1
9565,'political,1
9566,correctness,1
9567,'officially,1
9568,unfollowing',1
9569,salah,1
9570,ox,1
9571,ramming,1
9572,broom,1
9573,#livmun,1
9574,halifax,1
9575,invades,1
9576,hightrust,1
9577,taller,1
9578,#longertable,1
9579,money',1
9580,barking,1
9581,#stillwestand,1
9582,latina,1
9583,👏🏾,1
9584,claimin,1
9585,kaleidoscope,1
9586,37,1
9587,dp,1
9588,sirnone,1
9589,telanganajai,1
9590,telangana,1
9591,sameer,1
9592,nawaz,1
9593,(jubilee,1
9594,hyderabad),1
9595,#bebestmyass,1
9596,synonym,1
9597,(film,1
9598,shaking),1
9599,thegrio,1
9600,joann,1
9601,8th,1
9602,gin,1
9603,snorter,1
9604,premiering,1
9605,#amazonprime,1
9606,hopkins,1
9607,decriminalisation,1
9608,untrue,1
9609,crosss,1
9610,“can,1
9611,onethe,1
9612,cultureâ,1
9613,effen,1
9614,walli'm,1
9615,#jesus,1
9616,#jackandjackdoingitright,1
9617,#usavsbel,1
9618,'fighting,1
9619,rights',1
9620,cartman,1
9621,'bout,1
9622,'kyle's,1
9623,minor,1
9624,wasteland,1
9625,>(,1
9626,nbs,1
9627,14%,1
9628,cared/supported,1
9629,nibble,1
9630,gobble,1
9631,fingerfuck,1
9632,#syria❀,1
9633,clearance,1
9634,cubans,1
9635,#thirdworldcountry,1
9636,almighty,1
9637,construct,1
9638,mandirbreak,1
9639,j&;k,1
9640,amend,1
9641,constitut,1
9642,joyce,1
9643,reactions,1
9644,lesvos,1
9645,protests/riots,1
9647,implication,1
9648,pale,1
9649,child*,1
9650,laughing*,1
9651,whoops,1
9652,crimeso,1
9653,in#spanish,1
9654,demisevote,1
9655,conquered,1
9656,immigrationjeff,1
9657,@expect_ka0s,1
9658,yarrabee,1
9659,@jeffsessions,1
9660,4all,1
9661,yarebeefarms,1
9662,😚😚😚,1
9663,philosophical,1
9664,skills/rolesu,1
9665,#filippograndi,1
9666,âœ‹,1
9667,mouths',1
9668,16's,1
9669,jonah,1
9670,#shitwomendontsay,1
9671,arrogance,1
9672,retires,1
9673,rescuers,1
9674,pluck,1
9675,safely,1
9676,bloke,1
9677,bitch's,1
9678,parliament's,1
9679,slim,1
9680,#aungsansuukyi,1
9681,stryker,1
9682,almazan,1
9683,han,1
9684,johnathan,1
9685,blake,1
9686,psas,1
9687,#resisttrump,1
9688,overwatch,1
9689,bel,1
9690,minhyuk,1
9691,mydmddmmf,1
9692,eligibility,1
9693,assessment,1
9694,#americawelcomes,1
9695,facesorry,1
9696,js😂😂,1
9697,@ing,1
9698,interacted,1
9699,kriss,1
9700,tract,1
9701,rammed,1
9702,tenyearold,1
9703,2k19,1
9705,slappings,1
9706,china's,1
9707,tariff's,1
9708,handcuffs,1
9709,conway,1
9710,politicans,1
9711,yooh,1
9712,hirono,1
9713,'most,1
9714,yorkshire,1
9715,#consent,1
9716,ing,1
9717,ecard,1
9718,ecards,1
9719,#makeswedengreatagain,1
9720,profiteers,1
9721,enrage,1
9722,painful,1
9723,pet,1
9724,writeup,1
9725,toeing,1
9726,ridiculed,1
9727,alienates,1
9728,#deportillegalcriminalsnow,1
9729,#wearethestorm,1
9730,monument's,1
9731,visitor,1
9732,policyqueues,1
9733,#eiffeltower,1
9734,votesk,1
9735,jumpers,1
9736,legalising,1
9737,elevations,1
9738,copping,1
9739,“accidentally”,1
9740,brushing,1
9741,shaved,1
9742,repent,1
9743,retired,1
9744,tboned,1
9745,witnessed,1
9746,reseating,1
9747,woman@hillaryclinton,1
9748,pleeeeeease,1
9749,#laminate,1
9750,cutter,1
9751,diy,1
9752,(usa/canada,1
9753,uk),1
9754,proassad,1
9755,observing,1
9756,khai,1
9757,(first,1
9758,middle),1
9759,malaysia,1
9760,anh,1
9761,phenomenalðÿ’ª,1
9762,horseðÿ˜,1
9763,stoke,1
9764,something’s,1
9765,makeup's,1
9766,homelandu,1
9767,strive,1
9768,'equal',1
9769,ambition,1
9770,horrified,1
9771,appearing,1
9772,infest,1
9773,icaew,1
9774,member),1
9775,karma/bad,1
9776,feature,1
9777,[official,1
9778,video],1
9779,idf,1
9780,protestors,1
9781,gaze,1
9782,protrump,1
9783,brandishing,1
9784,criminalized,1
9785,sf,1
9786,easter,1
9787,16th,1
9788,alinsky,1
9789,foll,1
9790,commemoration,1
9791,amazes,1
9792,🇷🇺,1
9793,🇬🇧,1
9794,factual,1
9795,twank,1
9796,twink,1
9797,9months,1
9798,smdh,1
9799,homestead,1
9800,herald,1
9801,importantly,1
9802,cormacs,1
9803,blackheads,1
9804,atrocity,1
9805,investigates,1
9806,bias,1
9807,incidents,1
9808,underreporting,1
9809,#government,1
9810,#sorrynotsorry,1
9811,#politicalmemes,1
9812,#madmax,1
9813,#whitehouse,1
9814,abandons,1
9815,retireage,1
9816,swedisch,1
9817,doubts,1
9818,💙,1
9819,laurels,1
9820,lightskinno,1
9821,barstewards,1
9822,ruddy,1
9823,✋🏾😂😭,1
9824,traumatic,1
9825,#huntermourer,1
9826,poetic,1
9827,inept,1
9828,endorsing,1
9829,parades,1
9830,meps,1
9831,#looneyleft,1
9832,#demoncrats,1
9833,2017that's,1
9834,nutting,1
9835,tajani,1
9836,weber,1
9837,arive,1
9838,cobra,1
9839,shitholecountries,1
9840,rebound,1
9841,😂😭😭😩✌🏾,1
9842,poltical,1
9843,increds,1
9844,#90daysfiance,1
9845,sprudge,1
9846,unsc,1
9847,dilemma,1
9848,bootyhole,1
9849,(right),1
9850,mckenney,1
9851,capitol,1
9852,radiology,1
9853,1950,1
9854,infidel/kafir,1
9855,anthem,1
9856,#burundi—rubaya,1
9857,ramazani,1
9858,(no,1
9859,warrant),1
9860,protests;,1
9861,testimonies,1
9862,assertion,1
9863,sympathizing,1
9864,#makechildrenworkagain,1
9865,differences”,1
9866,camarota,1
9867,ste,1
9868,smuggler,1
9869,landscape,1
9870,bajuvaria,1
9871,retrain,1
9872,gurpreet,1
9873,approval#braingainnewzealand,1
9874,obide,1
9875,discussions,1
9876,languish,1
9877,migrants/invaders,1
9878,colonizing,1
9879,hap,1
9880,skunk,1
9881,philandering,1
9882,daniella,1
9883,peled,1
9884,'frenzied',1
9885,#deportationsequalpublicsafety,1
9886,proposition,1
9887,relaxation,1
9888,224,1
9889,get_repost,1
9890,・・・,1
9891,berek,1
9892,treacherous,1
9893,moline,1
9895,fulltime,1
9896,thankful,1
9897,#thankgodforwomen,1
9898,$15/b,1
9899,mamona,1
9900,puta,1
9901,toda,1
9902,ily,1
9903,>🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨🔨,1
9904,#tonypaul,1
9905,#rally,1
9906,#texaswith,1
9907,sharpest,1
9908,meanest,1
9909,fairest,1
9910,#senator,1
9911,#october,1
9912,yur,1
9913,reservations,1
9914,#rv,1
9915,porous,1
9916,unending,1
9917,brey,1
9918,arthur’s,1
9919,🙄😭😂,1
9920,reggae,1
9921,this”,1
9922,slut/whore/skank,1
9923,ranking,1
9924,100th,1
9925,greater;,1
9926,severed,1
9927,sierra,1
9928,leone,1
9929,'ominous',1
9930,ukk,1
9931,#corruption,1
9932,carmen,1
9933,#sexfight,1
9934,showin,1
9935,plays💯💯💯,1
9936,muhhhhh,1
9937,slopeand,1
9938,arbitrary,1
9939,backbone,1
9940,'would,1
9941,windrush',1
9942,ethiopians,1
9943,purity,1
9944,#nomoresomalirefugees,1
9945,#shitpussiessay,1
9946,shemale,1
9947,dom,1
9948,realtime,1
9949,analu,1
9950,giver,1
9951,slut😈,1
9952,europe#immigration,1
9953,#summer,1
9954,#wimbledon,1
9955,#worldcup2018,1
9956,skales,1
9957,#bringbackourborders,1
9958,#hillaryclinton,1
9959,#clinton#democrats,1
9960,‘˜separating,1
9961,children’,1
9962,management,1
9963,cemenco,1
9964,consultation,1
9965,cement,1
9966,antifascist,1
9967,newtownards,1
9968,#hopenothate,1
9969,#nopaseran,1
9970,death#buildthewall,1
9971,'hey,1
9972,before',1
9973,tone,1
9974,446%,1
9975,#speakenglish,1
9976,356%;,1
9977,356%,1
9978,tx;,1
9979,345%,1
9980,nm;,1
9981,317%,1
9982,nj;,1
9983,310%,1
9984,150%,1
9985,#english,1
9986,fuuucckk,1
9987,compelling,1
9988,24680,1
9989,uac,1
9990,gangesters,1
9991,s*n,1
9992,#allin,1
9993,#okaybitch,1
9994,immigration/require,1
9995,vote/end,1
9996,dalli,1
9997,ep,1
9998,rapporteur,1
9999,🙄says,1
10000,🤫,1
10001,#immigrantstories,1
10002,overhaul,1
10003,jennie,1
10004,i'm—,1
10005,predictable,1
10006,carboncopy,1
10007,lacking,1
10008,impartiality,1
10009,profiling,1
10010,wraps,1
10011,betwn,1
10012,backyard,1
10013,steady,1
10014,lexus,1
10015,holders,1
10016,towar,1
10017,mullas,1
10018,audit,1
10019,dmv,1
10020,23000,1
10021,registrations,1
10022,#noamnasty,1
10023,#underminesourdemocracy,1
10024,coreðÿ‘‰54000,1
10025,“relatives”,1
10026,ðÿ‡©ðÿ‡ª,1
10027,“reunification”,1
10028,1000/month,1
10029,embassies,1
10030,delusions,1
10031,csu#visegrad,1
10032,acknowledging,1
10034,lightbulb,1
10035,runaways,1
10036,👇,1
10037,friends',1
10038,insert,1
10039,cleared,1
10040,tide,1
10041,'welcome',1
10042,✌🏼,1
10043,explosion,1
10044,populationillegal,1
10045,pollutionfocus,1
10046,weaken,1
10047,'refugee',1
10048,asos,1
10049,katharine,1
10050,hamnett,1
10051,underwear,1
10052,participates,1
10053,200pmâ,1
10054,livestream‘¦,1
10055,pigs',1
10056,'wtf,1
10057,femenazi,1
10058,reactivate,1
10059,trumped,1
10060,shitholes,1
10061,idiots;,1
10062,👋🏼,1
10063,thos,1
10064,racisthomophobic,1
10065,(calling,1
10066,movement),1
10067,s*it,1
10068,turnbulls,1
10069,[feature],1
10070,machines,1
10071,lie;,1
10072,hollywoodthey,1
10073,democracyhave,1
10074,latelypoor,1
10075,reclaiming,1
10076,kuwaiti,1
10077,court's,1
10078,update—draconian,1
10079,mtendeli,1
10080,chic,1
10081,intrapalestinian,1
10082,feud,1
10083,cardio,1
10084,$42000,1
10085,punishing,1
10086,interven,1
10087,'dwight,1
10088,feminism™,1
10089,(romania),1
10090,unelected,1
10091,#nonsense,1
10092,#sharialaw#enddiversity#endchainmigration,1
10093,journalist's,1
10094,commentating,1
10095,😒😒😒,1
10096,jamaica,1
10097,56th,1
10098,🇯🇲,1
10099,🎉🇯🇲,1
10100,🎉🇯🇲🎉,1
10101,[because],1
10102,#abuse,1
10103,#stopchildabuse,1
10104,tweets&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,1
10105,withdraws,1
10106,'biased',1
10107,dispicable,1
10108,creature#buildthewall,1
10109,childreni,1
10110,pits,1
10111,“really,1
10112,governmentsanctioned,1
10113,abuse”,1
10114,pediatrics,1
10115,💀💯,1
10116,ralph,1
10117,boobytrapped,1
10118,mosul,1
10119,gayrefugees,1
10120,poland’s,1
10121,visegrad,1
10122,viva,1
10123,ritchie,1
10124,twoâ,1
10125,#deathofanation,1
10126,screensa,1
10127,eyeopening,1
10128,exposé,1
10129,wildin,1
10130,tension,1
10131,#moria35,1
10132,contested,1
10133,psychic,1
10135,patricroft,1
10136,1130,1
10137,rania,1
10138,here😘,1
10139,course*control*increase,1
10140,exterminating,1
10141,species=,1
10142,bairn,1
10143,fuckers',1
10144,ho’s,1
10145,enforcement‘¦,1
10146,memade,1
10147,scholars,1
10148,humanistic,1
10149,preference,1
10150,campaignwhat,1
10151,#equalparenting,1
10152,#bb16,1
10153,a$$,1
10154,hitam,1
10155,declining,1
10156,meet',1
10157,#slums,1
10158,smeone,1
10159,😉🐼xx,1
10160,kasi,1
10162,vacationing,1
10163,#dacaiswaca,1
10164,wickedness,1
10165,“fuckkk”,1
10166,girl😂😂😂😂,1
10167,stalkers,1
10168,luh,1
10169,(again),1
10170,migratory,1
10171,invitied,1
10172,superb,1
10173,practical,1
10174,divorce,1
10175,tzompankli,1
10176,maintempel,1
10177,tetotitlan,1
10178,warprisoners,1
10179,rickles;,1
10180,248,1
10181,mtn,1
10182,shrod,1
10183,slipknot,1
10184,#mutt,1
10185,#demur,1
10186,#shrew,1
10187,#sultana,1
10188,#kickupafuss,1
10189,#refute,1
10190,#bar,1
10191,is;,1
10192,unassimilatable,1
10193,#germanyfirst,1
10194,deadbeat,1
10195,#ontario,1
10196,#onpc,1
10197,#ondp,1
10198,#trudeaumustgo,1
10199,macedonian,1
10200,furor,1
10201,lankan,1
10202,perilous,1
10203,journeys,1
10204,gerrman,1
10205,'transit,1
10206,centres',1
10207,smartphones,1
10208,turner,1
10209,monthe,1
10210,taste”,1
10211,tastebuds,1
10212,revels,1
10213,petrov,1
10214,foreseen,1
10215,#panafrica,1
10216,#suburbanwhitemale,1
10217,commonsense,1
10218,sane,1
10219,cool😅💳,1
10220,#love,1
10221,#guy,1
10222,#ctfu,1
10223,#dead,1
10224,#fuckery,1
10225,#pe,1
10226,hoods,1
10227,alite,1
10228,banana,1
10229,â¦@morningmikaâ©,1
10230,ms13linked,1
10231,teen's,1
10232,#keepamericanssafe#nodacadeal#noamnesty,1
10233,stepped,1
10234,rains,1
10235,#rohingyacrisis,1
10236,#refugee=#resiliency=,1
10237,anklet,1
10238,canción,1
10239,campo,1
10240,(field,1
10241,song),1
10242,brad,1
10243,bischoff,1
10244,olivera,1
10245,secondgeneration,1
10246,ca’s,1
10247,tomato,1
10248,affectionless,1
10249,stepfather,1
10250,#videoartssfom,1
10251,“teeth”,1
10252,pussc,1
10253,off😳,1
10254,attendants,1
10255,vibe,1
10256,'lol,1
10257,sports@,1
10258,uhh,1
10259,sweedish,1
10260,federally,1
10261,mandated,1
10262,completion,1
10263,#protectus,1
10264,penalties,1
10265,immigrantsrepeat,1
10266,enabling,1
10267,joke🙃,1
10268,lifts,1
10269,reunions,1
10270,crackasscrakaz,1
10271,incapable,1
10272,comprehending,1
10273,helpyou,1
10274,whoores,1
10275,🖕🖕,1
10276,‘˜we,1
10277,countries',1
10278,guy',1
10279,reformation,1
10280,#sexualabuse,1
10281,stereotyping,1
10282,66,1
10283,tedx,1
10284,spandex,1
10285,flounders,1
10286,evaporates,1
10287,#tgt,1
10288,accusing#rapper,1
10289,sippers🍵,1
10290,program’s,1
10291,recap,1
10292,paxton’s,1
10293,lawn,1
10294,wiping,1
10295,#gettoit,1
10296,'critical,1
10297,gap',1
10298,year(2016),1
10299,388201,1
10300,threatenedlearn,1
10301,twatdom,1
10302,fair#,1
10303,ctfu,1
10304,maths,1
10305,#burundi—vocational,1
10306,newly,1
10307,inaugurated,1
10309,brady,1
10310,#sitdowninthekitchen,1
10311,hipster,1
10312,😑fr,1
10313,tomas,1
10314,distinction,1
10315,stung,1
10316,recklessness,1
10317,bankruptcyyou,1
10318,conflate,1
10319,todayfollow,1
10320,disbarr,1
10321,🆗🗣,1
10322,observers,1
10323,#myanmar’s,1
10324,forfeiture,1
10325,pat's,1
10327,#handsoffsrpat,1
10328,jeaniene,1
10329,frost#iloveparanormalromance,1
10330,seemsi,1
10331,immigrants/refugees,1
10332,#fortrump,1
10333,america#maga#tcot#thexfactor#buildthatwall,1
10334,arsene,1
10335,tchakarian,1
10336,missak,1
10337,manouchian,1
10338,militia,1
10340,remittances,1
10341,individually,1
10342,chitown,1
10343,💩⚫,1
10344,sameoh,1
10345,brighter,1
10346,laying,1
10347,smelled,1
10348,dispelling,1
10349,azs,1
10350,diversityor,1
10351,globalizationwar,1
10352,hollywoodarming,1
10353,terrorists/antigovt,1
10354,groupsrefugees,1
10355,labors/traffickingeiffel,1
10356,thingsbut,1
10357,gasol,1
10358,aboard,1
10359,irving,1
10360,📹,1
10361,cumbutt,1
10362,gaymanfetish,1
